"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0035,1.67e-07,3.02e-05,0.00503,0,0.000553
"2","Jan",0.000979,0,2.47e-06,0.00618,0,0.000603
"3","Feb",0.00117,0,3.21e-06,0.00471,0,0.000355
"4","Mar",0.00195,3.18e-05,7.02e-06,0.00607,0,0.000503
"5","Apr",0.00307,0.000882,1.48e-05,0.00481,0,0.000537
"6","May",0.0049,0.00227,3.31e-05,0.00471,0,0.000407
"7","Jun",0.00656,0.00321,5.54e-05,0.00585,0,0.000727
"8","Jul",0.00745,0.00347,7e-05,0.00571,0,0.00079
"9","Aug",0.00656,0.002,6.02e-05,0.00366,0,0.00053
"10","Sep",0.00442,0.000236,3.2e-05,0.00666,0,0.000945
"11","Oct",0.00245,0,1.14e-05,0.00298,0,0.000364
"12","Nov",0.00147,0,5.34e-06,0.00465,0,0.000489
"13","Dec",0.000902,0,2.17e-06,0.00438,0,0.000378
