"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00348,2.34e-05,3.16e-05,0.00489,0,0.000494
"2","Jan",0.000855,0,1.9e-06,0.00529,0,0.000443
"3","Feb",0.00106,0,2.59e-06,0.00414,0,0.000316
"4","Mar",0.00178,0,5.92e-06,0.00641,0,0.000561
"5","Apr",0.00294,0.000856,1.35e-05,0.00419,0,0.000352
"6","May",0.00486,0.00227,3.42e-05,0.00429,0,0.000324
"7","Jun",0.00713,0.00385,6.5e-05,0.0054,0,0.000633
"8","Jul",0.00776,0.00385,7.74e-05,0.00563,0,0.000594
"9","Aug",0.00634,0.00225,5.54e-05,0.00445,0,0.000605
"10","Sep",0.00444,0.000327,3.32e-05,0.00656,0,0.000743
"11","Oct",0.00233,0,1.04e-05,0.00344,0,0.000385
"12","Nov",0.00132,0,4.31e-06,0.00461,0,0.000605
"13","Dec",0.000821,0,1.81e-06,0.00431,0,0.000358
