"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00346,2.75e-05,3.14e-05,0.00507,0,0.000623
"2","Jan",0.00083,0,1.8e-06,0.00543,0,0.00054
"3","Feb",0.00104,0,2.51e-06,0.0043,0,0.000434
"4","Mar",0.00174,0,5.69e-06,0.00662,0,0.000648
"5","Apr",0.00289,0.000839,1.31e-05,0.00438,0,0.00039
"6","May",0.00485,0.00223,3.43e-05,0.00474,0,0.000457
"7","Jun",0.00706,0.00375,6.48e-05,0.00502,0,0.000618
"8","Jul",0.0078,0.00399,7.76e-05,0.00525,0,0.000677
"9","Aug",0.0063,0.00222,5.47e-05,0.00499,0,0.00092
"10","Sep",0.00444,0.000358,3.32e-05,0.00704,0,0.00105
"11","Oct",0.0023,0,1.02e-05,0.00376,0,0.000523
"12","Nov",0.00129,0,4.11e-06,0.00488,0,0.00077
"13","Dec",0.000809,0,1.75e-06,0.0044,0,0.000436
