"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,2.25e-05,3.27e-05,0.0049,0,0.000676
"2","Jan",0.000899,0,2.09e-06,0.00552,0,0.000757
"3","Feb",0.00111,0,2.83e-06,0.00453,0,0.000725
"4","Mar",0.00185,0,6.35e-06,0.0068,0,0.000939
"5","Apr",0.00304,0.000862,1.46e-05,0.00417,0,0.000412
"6","May",0.00492,0.00227,3.49e-05,0.0039,0,0.000324
"7","Jun",0.00727,0.00392,6.72e-05,0.00525,0,0.000743
"8","Jul",0.00784,0.00374,8.03e-05,0.00633,0,0.000938
"9","Aug",0.00644,0.00227,5.74e-05,0.00391,0,0.000501
"10","Sep",0.00451,0.000332,3.44e-05,0.00626,0,0.00108
"11","Oct",0.00239,0,1.1e-05,0.00347,0,0.000531
"12","Nov",0.00137,0,4.64e-06,0.0042,0,0.000652
"13","Dec",0.000848,0,1.91e-06,0.00443,0,0.000515
