"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00342,2.86e-05,3.06e-05,0.00488,0,0.000493
"2","Jan",0.000829,0,1.74e-06,0.00541,0,0.000488
"3","Feb",0.00104,0,2.4e-06,0.00428,0,0.000379
"4","Mar",0.00169,0,5.29e-06,0.00683,0,0.000605
"5","Apr",0.0028,0.000831,1.2e-05,0.0042,0,0.000293
"6","May",0.0047,0.00214,3.2e-05,0.00442,0,0.000301
"7","Jun",0.00689,0.00373,6.08e-05,0.00463,0,0.000452
"8","Jul",0.0078,0.00399,7.75e-05,0.00501,0,0.00048
"9","Aug",0.00626,0.00227,5.36e-05,0.0046,0,0.000613
"10","Sep",0.00449,0.000408,3.34e-05,0.00632,0,0.000712
"11","Oct",0.00232,0,1.03e-05,0.0039,0,0.000435
"12","Nov",0.00131,0,4.13e-06,0.0045,0,0.000714
"13","Dec",0.000821,0,1.75e-06,0.00443,0,0.000431
