"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,3.11e-06,3.1e-05,0.00495,0,0.000479
"2","Jan",0.000997,0,2.53e-06,0.0062,0,0.000573
"3","Feb",0.00119,0,3.31e-06,0.00467,0,0.000318
"4","Mar",0.00198,3.49e-05,7.2e-06,0.00611,0,0.000493
"5","Apr",0.00311,0.000895,1.51e-05,0.00479,0,0.000498
"6","May",0.00496,0.00228,3.38e-05,0.0047,0,0.000393
"7","Jun",0.00669,0.00327,5.75e-05,0.00537,0,0.000598
"8","Jul",0.00756,0.00351,7.19e-05,0.00558,0,0.000596
"9","Aug",0.00664,0.00206,6.17e-05,0.00373,0,0.000458
"10","Sep",0.00448,0.000231,3.27e-05,0.00653,0,0.000771
"11","Oct",0.00248,0,1.16e-05,0.00312,0,0.000307
"12","Nov",0.00149,0,5.52e-06,0.00439,0,0.000392
"13","Dec",0.000915,0,2.21e-06,0.00424,0,0.000339
