"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00347,2.85e-05,3.18e-05,0.00497,0,0.000572
"2","Jan",0.000835,0,1.81e-06,0.00542,0,0.000528
"3","Feb",0.00105,0,2.53e-06,0.00424,0,0.000413
"4","Mar",0.00174,0,5.69e-06,0.00661,0,0.000631
"5","Apr",0.0029,0.000845,1.31e-05,0.00426,0,0.000351
"6","May",0.00486,0.00223,3.44e-05,0.00464,0,0.000413
"7","Jun",0.00708,0.00377,6.5e-05,0.00477,0,0.000548
"8","Jul",0.00786,0.00405,7.89e-05,0.00505,0,0.000581
"9","Aug",0.00634,0.00224,5.54e-05,0.00482,0,0.000795
"10","Sep",0.00447,0.000368,3.37e-05,0.00679,0,0.000948
"11","Oct",0.00231,0,1.03e-05,0.00377,0,0.000487
"12","Nov",0.0013,0,4.15e-06,0.00478,0,0.000726
"13","Dec",0.000815,0,1.77e-06,0.0044,0,0.000427
