"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00304,0,2.24e-05,0.0042,0,0.000389
"2","Jan",0.00084,0,1.8e-06,0.00476,0,0.000519
"3","Feb",0.00102,0,2.37e-06,0.00393,0,0.000242
"4","Mar",0.0017,1.27e-05,5.46e-06,0.0057,0,0.000432
"5","Apr",0.00275,0.000753,1.21e-05,0.00406,0,0.000424
"6","May",0.00431,0.00195,2.58e-05,0.00469,0,0.000422
"7","Jun",0.00555,0.00278,3.88e-05,0.00518,0,0.000574
"8","Jul",0.00638,0.00294,5.03e-05,0.0042,0,0.000351
"9","Aug",0.00576,0.00194,4.53e-05,0.00395,0,0.000492
"10","Sep",0.00382,0.000175,2.36e-05,0.00418,0,0.000454
"11","Oct",0.00218,0,9.02e-06,0.00204,0,0.000128
"12","Nov",0.00128,0,4.07e-06,0.00409,0,0.000383
"13","Dec",0.000806,0,1.74e-06,0.0036,0,0.000236
