"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0035,2.78e-05,3.01e-05,0.00508,0,0.000742
"2","Jan",0.000979,0,2.26e-06,0.00567,0,0.000856
"3","Feb",0.00118,0,2.92e-06,0.00472,0,0.000859
"4","Mar",0.00177,0,5.5e-06,0.00693,0,0.00101
"5","Apr",0.00282,0.000847,1.18e-05,0.00421,0,0.000578
"6","May",0.00452,0.00207,2.86e-05,0.0046,0,0.000429
"7","Jun",0.00679,0.00367,5.78e-05,0.00471,0,0.000555
"8","Jul",0.00772,0.00389,7.56e-05,0.00664,0,0.000904
"9","Aug",0.00623,0.0022,5.31e-05,0.00494,0,0.000864
"10","Sep",0.00475,0.000463,3.64e-05,0.00583,0,0.000853
"11","Oct",0.00261,0,1.25e-05,0.00428,0,0.000892
"12","Nov",0.00155,0,5.54e-06,0.00375,0,0.000444
"13","Dec",0.000967,0,2.3e-06,0.00456,0,0.000645
