"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0037,1.71e-05,3.45e-05,0.00511,0,0.000532
"2","Jan",0.00103,0,2.75e-06,0.00601,0,0.000598
"3","Feb",0.00122,0,3.45e-06,0.00434,0,0.000292
"4","Mar",0.00202,1.25e-06,7.56e-06,0.00675,0,0.000705
"5","Apr",0.00321,0.000906,1.62e-05,0.00473,0,0.000442
"6","May",0.00499,0.00226,3.53e-05,0.00473,0,0.00038
"7","Jun",0.0076,0.00384,7.47e-05,0.00487,0,0.000388
"8","Jul",0.0079,0.00378,7.97e-05,0.00617,0,0.000709
"9","Aug",0.00662,0.00221,6.14e-05,0.00488,0,0.000555
"10","Sep",0.00472,0.000312,3.69e-05,0.00678,0,0.000952
"11","Oct",0.00253,0,1.2e-05,0.00399,0,0.000621
"12","Nov",0.00153,0,5.71e-06,0.00394,0,0.000374
"13","Dec",0.000916,0,2.22e-06,0.00403,0,0.000337
