"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00303,1.76e-05,2.33e-05,0.00405,0,0.000278
"2","Jan",0.000747,0,1.49e-06,0.0039,0,0.000218
"3","Feb",0.000909,0,1.96e-06,0.00318,0,0.000154
"4","Mar",0.00157,1.83e-05,4.68e-06,0.00532,0,0.000303
"5","Apr",0.00261,0.000748,1.1e-05,0.00376,0,0.00021
"6","May",0.00427,0.00204,2.57e-05,0.00423,0,0.000252
"7","Jun",0.00628,0.00341,4.9e-05,0.0049,0,0.000385
"8","Jul",0.00644,0.00313,5.18e-05,0.00478,0,0.000309
"9","Aug",0.00564,0.00195,4.31e-05,0.0043,0,0.00034
"10","Sep",0.00379,0.000238,2.38e-05,0.00478,0,5e-04
"11","Oct",0.00207,0,8.3e-06,0.00219,0,0.000151
"12","Nov",0.00115,0,3.47e-06,0.00403,0,0.000306
"13","Dec",0.000707,0,1.36e-06,0.00323,0,0.000198
