"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00307,1.25e-05,2.38e-05,0.00441,0,0.00036
"2","Jan",0.000802,0,1.71e-06,0.00471,0,0.000394
"3","Feb",0.000964,0,2.2e-06,0.00338,0,0.000186
"4","Mar",0.00162,2.29e-05,4.98e-06,0.00543,0,0.000372
"5","Apr",0.00266,0.000767,1.14e-05,0.00369,0,0.00026
"6","May",0.00429,0.002,2.6e-05,0.00456,0,0.000295
"7","Jun",0.00638,0.00344,5.08e-05,0.0056,0,0.000517
"8","Jul",0.00644,0.00316,5.18e-05,0.00535,0,0.000382
"9","Aug",0.0057,0.00189,4.43e-05,0.00441,0,0.000405
"10","Sep",0.00385,0.000224,2.48e-05,0.00559,0,0.000647
"11","Oct",0.00211,0,8.62e-06,0.00236,0,0.000212
"12","Nov",0.0012,0,3.74e-06,0.00425,0,0.000397
"13","Dec",0.000736,0,1.47e-06,0.00349,0,0.000243
