"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0037,2.21e-05,3.47e-05,0.00498,0,0.000612
"2","Jan",0.00101,0,2.62e-06,0.00567,0,0.000612
"3","Feb",0.00123,0,3.48e-06,0.00417,0,0.000363
"4","Mar",0.00198,0,7.21e-06,0.00667,0,0.000863
"5","Apr",0.00321,0.000916,1.6e-05,0.00434,0,0.000484
"6","May",0.005,0.00224,3.6e-05,0.00456,0,0.00046
"7","Jun",0.00752,0.00393,7.32e-05,0.00471,0,0.000577
"8","Jul",0.0081,0.00385,8.5e-05,0.00628,0,0.000822
"9","Aug",0.00649,0.00213,5.92e-05,0.00478,0,0.000585
"10","Sep",0.00474,0.00038,3.75e-05,0.00674,0,0.000933
"11","Oct",0.00253,0,1.21e-05,0.00392,0,0.000555
"12","Nov",0.00151,0,5.56e-06,0.00379,0,0.000626
"13","Dec",0.000923,0,2.25e-06,0.00409,0,0.00044
