"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00343,2.45e-05,3.11e-05,0.00494,0,0.00061
"2","Jan",0.00083,0,1.8e-06,0.00528,0,5e-04
"3","Feb",0.00104,0,2.49e-06,0.00422,0,0.000394
"4","Mar",0.00174,0,5.67e-06,0.00631,0,0.000572
"5","Apr",0.00288,0.000839,1.3e-05,0.00429,0,0.000394
"6","May",0.00481,0.0022,3.38e-05,0.00454,0,0.000439
"7","Jun",0.00703,0.0037,6.45e-05,0.00513,0,0.000624
"8","Jul",0.00771,0.0039,7.64e-05,0.00545,0,0.000839
"9","Aug",0.00625,0.00221,5.41e-05,0.00474,0,0.000852
"10","Sep",0.0044,0.000351,3.27e-05,0.00679,0,0.000974
"11","Oct",0.00228,0,1.01e-05,0.0035,0,0.000494
"12","Nov",0.00128,0,4.08e-06,0.00475,0,0.000769
"13","Dec",0.000804,0,1.74e-06,0.00424,0,0.000448
