"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00348,2.74e-05,3.17e-05,0.00491,0,0.000494
"2","Jan",0.000841,0,1.84e-06,0.00531,0,0.000463
"3","Feb",0.00105,0,2.54e-06,0.00415,0,0.000341
"4","Mar",0.00175,0,5.79e-06,0.00642,0,0.00055
"5","Apr",0.00291,0.000842,1.32e-05,0.00424,0,0.000332
"6","May",0.00487,0.00227,3.45e-05,0.0045,0,0.000359
"7","Jun",0.00711,0.00382,6.51e-05,0.00511,0,0.00053
"8","Jul",0.00781,0.00397,7.8e-05,0.00524,0,0.000544
"9","Aug",0.00634,0.00226,5.53e-05,0.00462,0,0.000635
"10","Sep",0.00445,0.000347,3.34e-05,0.00664,0,0.000773
"11","Oct",0.00231,0,1.03e-05,0.00355,0,0.000407
"12","Nov",0.0013,0,4.18e-06,0.00473,0,0.000613
"13","Dec",0.000815,0,1.78e-06,0.00434,0,0.000372
