"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00294,2.44e-05,2.05e-05,0.00422,0,0.000264
"2","Jan",0.000817,0,1.71e-06,0.00499,0,0.000405
"3","Feb",0.001,0,2.3e-06,0.0038,0,0.000166
"4","Mar",0.00165,1.57e-06,5.14e-06,0.00543,0,0.000291
"5","Apr",0.00267,0.000646,1.17e-05,0.00427,0,0.000285
"6","May",0.00418,0.00178,2.42e-05,0.00504,0,0.000315
"7","Jun",0.00535,0.00257,3.57e-05,0.00513,0,0.000352
"8","Jul",0.00612,0.00276,4.57e-05,0.00451,0,0.000242
"9","Aug",0.0055,0.0017,4.14e-05,0.00392,0,0.000301
"10","Sep",0.00356,0.000131,2.03e-05,0.00391,0,0.000295
"11","Oct",0.00213,0,8.51e-06,0.00209,0,8.94e-05
"12","Nov",0.00127,0,3.88e-06,0.0039,0,0.000269
"13","Dec",0.000893,0,2.16e-06,0.00356,0,0.000149
