"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00342,2.74e-05,3.09e-05,0.00493,0,0.000483
"2","Jan",0.000806,0,1.71e-06,0.00527,0,0.000461
"3","Feb",0.00101,0,2.37e-06,0.00401,0,0.000295
"4","Mar",0.0017,0,5.48e-06,0.00665,0,0.000581
"5","Apr",0.00283,0.000834,1.25e-05,0.00435,0,0.000301
"6","May",0.00481,0.00224,3.37e-05,0.00474,0,0.000346
"7","Jun",0.00699,0.00371,6.32e-05,0.005,0,0.000501
"8","Jul",0.00776,0.00394,7.68e-05,0.00483,0,0.000431
"9","Aug",0.00626,0.00225,5.4e-05,0.00467,0,0.000583
"10","Sep",0.0044,0.00036,3.27e-05,0.00657,0,0.000766
"11","Oct",0.00227,0,9.97e-06,0.00358,0,0.000402
"12","Nov",0.00125,0,3.91e-06,0.00499,0,0.000715
"13","Dec",0.000791,0,1.67e-06,0.00449,0,0.000404
