"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00364,1.85e-05,3.4e-05,0.00494,0,0.000598
"2","Jan",0.000977,0,2.46e-06,0.0055,0,0.000558
"3","Feb",0.00118,0,3.17e-06,0.00446,0,0.000361
"4","Mar",0.00194,0,6.99e-06,0.0066,0,0.000756
"5","Apr",0.00316,0.000908,1.57e-05,0.00451,0,0.000609
"6","May",0.00494,0.00221,3.51e-05,0.00461,0,0.000459
"7","Jun",0.00748,0.00394,7.25e-05,0.00462,0,0.000614
"8","Jul",0.00794,0.00382,8.14e-05,0.00625,0,9e-04
"9","Aug",0.00652,0.00218,5.99e-05,0.00438,0,0.00058
"10","Sep",0.00463,0.000349,3.59e-05,0.00615,0,0.000845
"11","Oct",0.00247,0,1.15e-05,0.00378,0,0.000519
"12","Nov",0.00146,0,5.26e-06,0.00403,0,0.000499
"13","Dec",0.000888,0,2.1e-06,0.00431,0,0.000451
