"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0038,2.15e-05,3.56e-05,0.00545,0,0.000622
"2","Jan",0.00112,0,3.14e-06,0.00614,0,0.000632
"3","Feb",0.00135,0,4.16e-06,0.00434,0,0.000395
"4","Mar",0.00209,0,8.07e-06,0.00633,0,0.000598
"5","Apr",0.00331,0.000929,1.71e-05,0.00449,0,0.000397
"6","May",0.00508,0.00215,3.77e-05,0.0045,0,0.000362
"7","Jun",0.00763,0.00404,7.42e-05,0.00511,0,0.00047
"8","Jul",0.00814,0.00388,8.66e-05,0.00783,0,0.00116
"9","Aug",0.00646,0.00207,5.85e-05,0.00666,0,0.000695
"10","Sep",0.00493,0.000416,3.93e-05,0.00685,0,0.000987
"11","Oct",0.00268,0,1.35e-05,0.00496,0,0.00107
"12","Nov",0.00165,0,6.57e-06,0.00399,0,0.000319
"13","Dec",0.00102,0,2.7e-06,0.00406,0,0.000334
