"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00335,2.15e-05,2.93e-05,0.00471,0,0.000446
"2","Jan",0.000793,0,1.67e-06,0.00492,0,0.00039
"3","Feb",0.00098,0,2.24e-06,0.00355,0,0.000261
"4","Mar",0.00169,0,5.48e-06,0.006,0,0.000492
"5","Apr",0.00282,0.000821,1.25e-05,0.00431,0,0.000328
"6","May",0.00475,0.00223,3.26e-05,0.00447,0,0.000265
"7","Jun",0.00691,0.00376,6.02e-05,0.00555,0,0.000586
"8","Jul",0.00737,0.00359,6.96e-05,0.00491,0,0.000424
"9","Aug",0.00618,0.00221,5.24e-05,0.0043,0,0.000441
"10","Sep",0.00425,0.000291,3.06e-05,0.0065,0,0.000836
"11","Oct",0.00225,0,9.83e-06,0.00308,0,0.000367
"12","Nov",0.00124,0,3.94e-06,0.00493,0,0.000645
"13","Dec",0.00077,0,1.61e-06,0.00402,0,0.000313
