"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00338,3.24e-05,2.84e-05,0.00516,0,0.000613
"2","Jan",0.000882,0,1.9e-06,0.00558,0,0.000675
"3","Feb",0.00111,0,2.62e-06,0.00479,0,0.000498
"4","Mar",0.00164,0,5.03e-06,0.00709,0,0.000843
"5","Apr",0.00264,0.000793,1.03e-05,0.00444,0,0.000407
"6","May",0.00444,0.00207,2.78e-05,0.0046,0,0.000423
"7","Jun",0.00653,0.00371,5.27e-05,0.00475,0,0.000532
"8","Jul",0.00774,0.00404,7.48e-05,0.00511,0,0.000651
"9","Aug",0.00596,0.00215,4.77e-05,0.00572,0,0.000841
"10","Sep",0.00462,0.000536,3.4e-05,0.00675,0,0.00108
"11","Oct",0.00247,0,1.14e-05,0.00401,0,0.000529
"12","Nov",0.00143,0,4.71e-06,0.00417,0,0.000422
"13","Dec",0.000903,0,2.05e-06,0.00487,0,0.000438
