"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00335,3.37e-05,2.87e-05,0.00502,0,0.000597
"2","Jan",0.000827,0,1.67e-06,0.00566,0,0.000762
"3","Feb",0.00102,0,2.27e-06,0.00466,0,0.000587
"4","Mar",0.00159,0,4.73e-06,0.00727,0,0.000811
"5","Apr",0.00263,8e-04,1.04e-05,0.00449,0,0.000399
"6","May",0.00451,0.00211,2.92e-05,0.00437,0,0.000322
"7","Jun",0.00663,0.00365,5.53e-05,0.00464,0,0.000401
"8","Jul",0.00763,0.00384,7.37e-05,0.00524,0,0.000551
"9","Aug",0.00604,0.00214,4.96e-05,0.00508,0,0.00096
"10","Sep",0.00454,0.00044,3.35e-05,0.00603,0,0.000851
"11","Oct",0.00239,0,1.07e-05,0.00374,0,0.000474
"12","Nov",0.00135,0,4.28e-06,0.00427,0,0.000496
"13","Dec",0.00085,0,1.82e-06,0.00477,0,0.00053
