"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00319,7.11e-07,2.46e-05,0.00487,0,0.000462
"2","Jan",0.00089,0,2.02e-06,0.00583,0,0.000622
"3","Feb",0.00107,0,2.67e-06,0.00452,0,0.000285
"4","Mar",0.00179,1.68e-05,5.98e-06,0.00618,0,0.000473
"5","Apr",0.00286,0.000802,1.31e-05,0.00483,0,0.000571
"6","May",0.00452,0.00204,2.83e-05,0.00487,0,0.000373
"7","Jun",0.00583,0.00289,4.31e-05,0.00616,0,0.000686
"8","Jul",0.00671,0.00315,5.58e-05,0.00523,0,0.000468
"9","Aug",0.00601,0.00192,4.94e-05,0.00421,0,0.000499
"10","Sep",0.004,0.000183,2.6e-05,0.00543,0,0.000629
"11","Oct",0.00227,0,9.66e-06,0.0024,0,0.000153
"12","Nov",0.00135,0,4.46e-06,0.00472,0,0.000504
"13","Dec",0.000849,0,1.92e-06,0.00406,0,0.000272
