"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00335,3.28e-05,2.99e-05,0.00502,0,0.00053
"2","Jan",0.000767,0,1.55e-06,0.00544,0,0.00052
"3","Feb",0.000975,0,2.18e-06,0.00417,0,0.000342
"4","Mar",0.00162,0,5.1e-06,0.00712,0,0.000727
"5","Apr",0.00272,0.000811,1.16e-05,0.00439,0,0.000315
"6","May",0.00472,0.00222,3.23e-05,0.00467,0,0.000333
"7","Jun",0.00681,0.0037,5.96e-05,0.00415,0,0.00042
"8","Jul",0.00774,0.00396,7.68e-05,0.00522,0,0.000556
"9","Aug",0.00612,0.00225,5.15e-05,0.00464,0,0.000658
"10","Sep",0.00435,0.000401,3.19e-05,0.00668,0,0.000846
"11","Oct",0.00223,0,9.7e-06,0.00405,0,0.000502
"12","Nov",0.00122,0,3.64e-06,0.00483,0,0.000561
"13","Dec",0.000771,0,1.59e-06,0.00479,0,0.000551
