"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00327,1.91e-05,2.76e-05,0.00541,0,0.000697
"2","Jan",0.000815,0,1.77e-06,0.00573,0,0.000636
"3","Feb",0.000992,0,2.3e-06,0.00412,0,0.000521
"4","Mar",0.0017,2.25e-06,5.48e-06,0.00643,0,0.000636
"5","Apr",0.00279,0.000804,1.24e-05,0.00469,0,0.000462
"6","May",0.00461,0.00217,3.05e-05,0.00496,0,0.00048
"7","Jun",0.00676,0.0037,5.73e-05,0.00704,0,0.000988
"8","Jul",0.00706,0.00338,6.41e-05,0.00578,0,0.000575
"9","Aug",0.00601,0.0021,4.96e-05,0.00452,0,0.000649
"10","Sep",0.00414,0.000262,2.92e-05,0.00801,0,0.00142
"11","Oct",0.00223,0,9.66e-06,0.00339,0,0.000476
"12","Nov",0.00125,0,4.06e-06,0.00589,0,0.00109
"13","Dec",0.000772,0,1.62e-06,0.00443,0,0.000436
