"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00369,2.16e-05,3.37e-05,0.00536,0,0.000737
"2","Jan",0.00105,0,2.66e-06,0.00597,0,0.000671
"3","Feb",0.00126,0,3.51e-06,0.00445,0,0.000434
"4","Mar",0.00194,0,6.79e-06,0.00671,0,0.000819
"5","Apr",0.00313,0.000909,1.49e-05,0.00456,0,0.000542
"6","May",0.00488,0.00213,3.44e-05,0.00491,0,0.000539
"7","Jun",0.00733,0.00389,6.88e-05,0.00474,0,0.000529
"8","Jul",0.00803,0.00381,8.36e-05,0.00768,0,0.00163
"9","Aug",0.00639,0.00213,5.69e-05,0.00537,0,0.000694
"10","Sep",0.00486,0.000429,3.83e-05,0.00693,0,0.00104
"11","Oct",0.00265,0,1.3e-05,0.00457,0,0.000978
"12","Nov",0.0016,0,6.03e-06,0.00409,0,0.00049
"13","Dec",0.000989,0,2.5e-06,0.00418,0,0.000417
