"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00336,3.45e-05,2.81e-05,0.0051,0,0.000572
"2","Jan",0.000875,0,1.82e-06,0.0056,0,0.000702
"3","Feb",0.00106,0,2.4e-06,0.00489,0,0.000491
"4","Mar",0.00161,0,4.7e-06,0.00738,0,0.000811
"5","Apr",0.00261,0.000789,1.01e-05,0.00448,0,0.000386
"6","May",0.00441,0.00205,2.75e-05,0.00423,0,0.00029
"7","Jun",0.00651,0.00363,5.25e-05,0.00493,0,0.000467
"8","Jul",0.00757,0.00387,7.22e-05,0.00575,0,0.000633
"9","Aug",0.00604,0.00214,4.95e-05,0.00528,0,0.000942
"10","Sep",0.00462,0.000471,3.42e-05,0.00584,0,0.000765
"11","Oct",0.00249,0,1.13e-05,0.00388,0,0.000452
"12","Nov",0.00143,0,4.68e-06,0.00409,0,0.000387
"13","Dec",0.000899,0,1.99e-06,0.00477,0,0.000507
