"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00295,2.56e-05,2.27e-05,0.00423,0,0.000275
"2","Jan",0.000661,0,1.19e-06,0.004,0,0.000212
"3","Feb",0.000811,0,1.53e-06,0.00335,0,0.000134
"4","Mar",0.00146,3.98e-06,4.19e-06,0.00524,0,0.00026
"5","Apr",0.0025,0.000747,9.99e-06,0.00492,0,0.000309
"6","May",0.00429,0.00207,2.6e-05,0.00442,0,0.000236
"7","Jun",0.00618,0.00342,4.7e-05,0.00462,0,0.000336
"8","Jul",0.00645,0.00339,5.17e-05,0.00452,0,0.000344
"9","Aug",0.00551,0.00208,4.09e-05,0.0041,0,0.000303
"10","Sep",0.00373,0.000263,2.31e-05,0.00458,0,0.000401
"11","Oct",0.002,0,7.77e-06,0.00278,0,0.00019
"12","Nov",0.00106,0,2.95e-06,0.005,0,0.000395
"13","Dec",0.000662,0,1.21e-06,0.00324,0,0.000178
