"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00317,1.88e-05,2.58e-05,0.004,0,0.000268
"2","Jan",0.000747,0,1.49e-06,0.0039,0,0.000202
"3","Feb",0.000913,0,1.94e-06,0.00327,0,0.000168
"4","Mar",0.00161,1.1e-05,4.95e-06,0.00539,0,0.000298
"5","Apr",0.0027,0.000797,1.16e-05,0.0041,0,0.000232
"6","May",0.00451,0.0022,2.86e-05,0.00396,0,0.00021
"7","Jun",0.00657,0.00362,5.34e-05,0.00439,0,0.000314
"8","Jul",0.00685,0.00342,5.9e-05,0.00452,0,0.000331
"9","Aug",0.00592,0.00216,4.74e-05,0.00406,0,0.000337
"10","Sep",0.004,0.000268,2.66e-05,0.00463,0,0.000434
"11","Oct",0.00215,0,8.91e-06,0.00224,0,0.000146
"12","Nov",0.00117,0,3.58e-06,0.00416,0,0.00032
"13","Dec",0.000723,0,1.42e-06,0.00337,0,0.000215
