"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0036,1.72e-05,3.3e-05,0.00493,0,0.000472
"2","Jan",0.000959,0,2.38e-06,0.00551,0,0.000488
"3","Feb",0.00114,0,2.95e-06,0.00452,0,0.000336
"4","Mar",0.00193,2.36e-06,6.88e-06,0.00641,0,0.000559
"5","Apr",0.00311,0.000898,1.52e-05,0.00441,0,0.00041
"6","May",0.0049,0.00228,3.39e-05,0.00457,0,0.000333
"7","Jun",0.00741,0.00393,7.03e-05,0.00479,0,0.00044
"8","Jul",0.00777,0.00361,7.81e-05,0.00611,0,0.000662
"9","Aug",0.00653,0.00217,5.99e-05,0.00422,0,0.000441
"10","Sep",0.00454,0.000305,3.44e-05,0.006,0,0.000739
"11","Oct",0.00243,0,1.13e-05,0.00384,0,0.00041
"12","Nov",0.00143,0,5.08e-06,0.00432,0,0.00048
"13","Dec",0.000867,0,1.99e-06,0.00442,0,0.000358
