"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00365,2.11e-05,3.4e-05,0.00491,0,0.000568
"2","Jan",0.000976,0,2.45e-06,0.00547,0,0.00056
"3","Feb",0.00118,0,3.18e-06,0.00439,0,0.000357
"4","Mar",0.00194,0,6.96e-06,0.0066,0,0.000754
"5","Apr",0.00316,0.00091,1.56e-05,0.00444,0,0.000558
"6","May",0.00495,0.00223,3.52e-05,0.00451,0,0.000429
"7","Jun",0.00747,0.00395,7.2e-05,0.00472,0,0.000662
"8","Jul",0.00797,0.00379,8.2e-05,0.00614,0,0.000756
"9","Aug",0.00651,0.00216,5.97e-05,0.00443,0,0.000553
"10","Sep",0.00464,0.000353,3.6e-05,0.00618,0,0.000804
"11","Oct",0.00247,0,1.15e-05,0.00377,0,0.000456
"12","Nov",0.00146,0,5.24e-06,0.00398,0,0.000474
"13","Dec",0.000889,0,2.1e-06,0.00426,0,0.00043
