"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00292,1.09e-05,2.03e-05,0.00427,0,0.000275
"2","Jan",0.000802,0,1.64e-06,0.00489,0,0.00037
"3","Feb",0.00098,0,2.2e-06,0.00391,0,0.000183
"4","Mar",0.00163,3.26e-06,5.03e-06,0.00575,0,0.00034
"5","Apr",0.00265,0.000659,1.14e-05,0.0041,0,0.000267
"6","May",0.00414,0.00178,2.37e-05,0.0051,0,0.000331
"7","Jun",0.00532,0.0026,3.53e-05,0.00504,0,0.000357
"8","Jul",0.00609,0.0028,4.53e-05,0.00461,0,0.000266
"9","Aug",0.00549,0.00177,4.08e-05,0.00409,0,0.000334
"10","Sep",0.00357,0.000144,2.04e-05,0.00407,0,0.000316
"11","Oct",0.00211,0,8.37e-06,0.00208,0,8.86e-05
"12","Nov",0.00125,0,3.78e-06,0.00391,0,0.000273
"13","Dec",0.000832,0,1.85e-06,0.00366,0,0.000164
