"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00299,1.34e-06,2.16e-05,0.00447,0,0.000368
"2","Jan",0.000827,0,1.75e-06,0.00514,0,0.000514
"3","Feb",0.001,0,2.3e-06,0.00419,0,0.000238
"4","Mar",0.00168,1.24e-05,5.27e-06,0.00607,0,0.00043
"5","Apr",0.00271,0.000734,1.18e-05,0.00427,0,4e-04
"6","May",0.00425,0.00191,2.5e-05,0.00495,0,0.000372
"7","Jun",0.00546,0.00275,3.76e-05,0.00534,0,0.000486
"8","Jul",0.00628,0.00293,4.86e-05,0.00462,0,0.000338
"9","Aug",0.00566,0.00191,4.35e-05,0.00415,0,0.000439
"10","Sep",0.00375,0.000173,2.27e-05,0.00457,0,0.000449
"11","Oct",0.00214,0,8.67e-06,0.00217,0,0.000126
"12","Nov",0.00126,0,3.92e-06,0.00428,0,0.000377
"13","Dec",0.000795,0,1.69e-06,0.00388,0,0.000239
