"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00325,2.42e-05,2.76e-05,0.0044,0,0.00038
"2","Jan",0.000758,0,1.53e-06,0.00441,0,0.000311
"3","Feb",0.000933,0,2.03e-06,0.00344,0,0.000256
"4","Mar",0.00164,2.4e-06,5.15e-06,0.00581,0,0.000442
"5","Apr",0.00274,0.000804,1.19e-05,0.00418,0,0.000284
"6","May",0.00463,0.00224,3.06e-05,0.00416,0,0.000258
"7","Jun",0.00673,0.00368,5.67e-05,0.00515,0,0.000512
"8","Jul",0.00712,0.00353,6.45e-05,0.00464,0,0.000384
"9","Aug",0.00606,0.00213,5.01e-05,0.00416,0,0.000401
"10","Sep",0.00413,0.000274,2.87e-05,0.00575,0,0.000648
"11","Oct",0.00219,0,9.3e-06,0.00271,0,0.000267
"12","Nov",0.0012,0,3.7e-06,0.00459,0,0.000533
"13","Dec",0.000738,0,1.48e-06,0.00376,0,0.000263
