"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00345,2.71e-05,3.1e-05,0.00655,0,0.000919
"2","Jan",0.000852,0,1.86e-06,0.00693,0,0.000944
"3","Feb",0.00105,0,2.48e-06,0.00554,0,0.000579
"4","Mar",0.00175,0,5.76e-06,0.00792,0,0.000869
"5","Apr",0.00289,0.000876,1.29e-05,0.00654,0,0.000839
"6","May",0.00491,0.00235,3.49e-05,0.00629,0,0.000646
"7","Jun",0.00703,0.00385,6.25e-05,0.00671,0,0.00108
"8","Jul",0.00769,0.00392,7.51e-05,0.00693,0,0.00114
"9","Aug",0.00629,0.0023,5.44e-05,0.00558,0,0.000805
"10","Sep",0.00445,0.000353,3.35e-05,0.0091,0,0.00155
"11","Oct",0.00228,0,1.01e-05,0.00444,0,0.00063
"12","Nov",0.00127,0,4.03e-06,0.00665,0,0.0011
"13","Dec",0.000827,0,1.8e-06,0.00601,0,0.000817
