"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00377,3.16e-05,3.65e-05,0.00624,0,0.000964
"2","Jan",0.000977,0,2.42e-06,0.00675,0,0.000888
"3","Feb",0.00121,0,3.26e-06,0.00564,0,0.00081
"4","Mar",0.00194,0,6.93e-06,0.00813,0,0.00105
"5","Apr",0.00318,0.000934,1.56e-05,0.00538,0,0.000607
"6","May",0.00521,0.00241,3.93e-05,0.00585,0,0.000708
"7","Jun",0.00754,0.00402,7.35e-05,0.00596,0,0.000885
"8","Jul",0.00843,0.00434,9.05e-05,0.0064,0,0.000997
"9","Aug",0.00682,0.00242,6.4e-05,0.006,0,0.00128
"10","Sep",0.00487,4e-04,3.98e-05,0.00838,0,0.00153
"11","Oct",0.00251,0,1.21e-05,0.00457,0,0.000742
"12","Nov",0.00144,0,5.04e-06,0.00617,0,0.00127
"13","Dec",0.000933,0,2.26e-06,0.00569,0,0.000789
