"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,2.7e-05,3.21e-05,0.00555,0,0.000639
"2","Jan",0.000895,0,2.03e-06,0.00572,0,0.000573
"3","Feb",0.00109,0,2.68e-06,0.00469,0,0.000525
"4","Mar",0.00186,2.87e-06,6.43e-06,0.0071,0,0.000712
"5","Apr",0.00301,0.000887,1.42e-05,0.00548,0,0.000531
"6","May",0.005,0.00243,3.54e-05,0.00507,0,0.00041
"7","Jun",0.00719,0.00394,6.45e-05,0.00661,0,0.000885
"8","Jul",0.00771,0.00383,7.55e-05,0.00591,0,0.000661
"9","Aug",0.00657,0.00231,5.88e-05,0.00508,0,0.000605
"10","Sep",0.00455,0.000305,3.46e-05,0.00691,0,0.000964
"11","Oct",0.0024,0,1.1e-05,0.00348,0,0.000456
"12","Nov",0.00134,0,4.56e-06,0.00571,0,0.000865
"13","Dec",0.000854,0,1.92e-06,0.00487,0,0.00048
