"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00393,1.37e-05,3.83e-05,0.00632,0,0.000933
"2","Jan",0.00112,0,3.15e-06,0.00693,0,0.000994
"3","Feb",0.00133,0,3.93e-06,0.00599,0,0.000741
"4","Mar",0.00218,1.16e-05,8.59e-06,0.00851,0,0.00113
"5","Apr",0.00346,0.00101,1.86e-05,0.00561,0,0.000765
"6","May",0.00529,0.00246,3.89e-05,0.00558,0,0.000544
"7","Jun",0.00799,0.00413,8.16e-05,0.0062,0,0.000735
"8","Jul",0.0083,0.0039,8.8e-05,0.00781,0,0.00128
"9","Aug",0.00707,0.00229,7.03e-05,0.00523,0,0.00081
"10","Sep",0.00497,0.00031,4.06e-05,0.00813,0,0.00173
"11","Oct",0.00269,0,1.37e-05,0.00444,0,0.000704
"12","Nov",0.00163,0,6.49e-06,0.00572,0,0.000963
"13","Dec",0.001,0,2.61e-06,0.00567,0,0.000776
