"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00372,3.62e-05,3.54e-05,0.00615,0,0.000877
"2","Jan",0.000945,0,2.21e-06,0.0067,0,0.000916
"3","Feb",0.00118,0,3.08e-06,0.00555,0,0.000687
"4","Mar",0.00185,0,6.47e-06,0.00882,0,0.00121
"5","Apr",0.00305,0.000921,1.4e-05,0.00526,0,0.000554
"6","May",0.00515,0.0024,3.81e-05,0.00569,0,0.000567
"7","Jun",0.00738,0.00406,6.93e-05,0.00524,0,0.000569
"8","Jul",0.00847,0.00424,9.18e-05,0.00625,0,0.000847
"9","Aug",0.00659,0.00236,5.93e-05,0.00622,0,0.00115
"10","Sep",0.0049,0.000486,3.96e-05,0.00785,0,0.00151
"11","Oct",0.00252,0,1.21e-05,0.0045,0,0.000653
"12","Nov",0.00143,0,4.88e-06,0.00521,0,0.000666
"13","Dec",0.000934,0,2.23e-06,0.00644,0,0.00117
