"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00362,3.69e-05,3.3e-05,0.00604,0,0.000915
"2","Jan",0.000942,0,2.11e-06,0.00664,0,0.000889
"3","Feb",0.00115,0,2.78e-06,0.00564,0,0.000833
"4","Mar",0.00177,0,5.63e-06,0.0085,0,0.00112
"5","Apr",0.00288,0.000874,1.25e-05,0.00518,0,0.000516
"6","May",0.00484,0.00232,3.33e-05,0.00535,0,0.000524
"7","Jun",0.00704,0.00386,6.27e-05,0.00535,0,0.000774
"8","Jul",0.00815,0.00418,8.42e-05,0.00605,0,0.00088
"9","Aug",0.00659,0.00243,5.88e-05,0.00588,0,0.00135
"10","Sep",0.00488,0.000468,3.84e-05,0.00757,0,0.00123
"11","Oct",0.00257,0,1.23e-05,0.00479,0,0.000779
"12","Nov",0.00146,0,4.97e-06,0.00558,0,0.00117
"13","Dec",0.000952,0,2.24e-06,0.00587,0,0.00089
