"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00395,1.62e-05,3.87e-05,0.00644,0,0.000957
"2","Jan",0.00113,0,3.22e-06,0.00718,0,0.000981
"3","Feb",0.00135,0,4.03e-06,0.00583,0,0.000653
"4","Mar",0.00219,4.61e-06,8.69e-06,0.00876,0,0.00123
"5","Apr",0.00348,0.00101,1.88e-05,0.00603,0,0.000844
"6","May",0.0053,0.00244,3.95e-05,0.00571,0,0.000564
"7","Jun",0.00802,0.00408,8.3e-05,0.00599,0,0.000735
"8","Jul",0.00837,0.00389,8.95e-05,0.00777,0,0.00131
"9","Aug",0.00705,0.00232,6.96e-05,0.0057,0,0.000951
"10","Sep",0.00501,0.000336,4.13e-05,0.00842,0,0.00168
"11","Oct",0.00271,0,1.38e-05,0.00464,0,0.000849
"12","Nov",0.00165,0,6.61e-06,0.00556,0,0.000868
"13","Dec",0.00101,0,2.66e-06,0.00566,0,0.000793
