"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00392,2.73e-05,3.62e-05,0.00674,0,0.00135
"2","Jan",0.0012,0,3.3e-06,0.00679,0,0.000937
"3","Feb",0.00144,0,4.3e-06,0.00542,0,0.000697
"4","Mar",0.00212,0,7.81e-06,0.00807,0,0.00128
"5","Apr",0.00331,0.000979,1.61e-05,0.00603,0,0.00103
"6","May",0.00504,0.00229,3.58e-05,0.00568,0,0.000739
"7","Jun",0.0075,0.0041,7.01e-05,0.00578,0,0.00099
"8","Jul",0.00836,0.00406,8.97e-05,0.0103,0,0.00348
"9","Aug",0.00671,0.00235,6.14e-05,0.00729,0,0.00139
"10","Sep",0.00524,0.000514,4.35e-05,0.00868,0,0.00209
"11","Oct",0.00296,0,1.58e-05,0.00574,0,0.00173
"12","Nov",0.00185,0,7.7e-06,0.00564,0,0.00113
"13","Dec",0.00117,0,3.33e-06,0.00524,0,0.000658
