"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00327,1.49e-06,2.53e-05,0.0055,0,0.000587
"2","Jan",0.000945,0,2.21e-06,0.00614,0,0.000766
"3","Feb",0.00115,0,2.94e-06,0.00536,0,0.00043
"4","Mar",0.00187,1.43e-05,6.45e-06,0.00763,0,0.000748
"5","Apr",0.00297,0.000822,1.4e-05,0.00532,0,0.000645
"6","May",0.00458,0.00207,2.88e-05,0.0057,0,0.000518
"7","Jun",0.00584,0.00294,4.29e-05,0.00712,0,0.000904
"8","Jul",0.00682,0.00318,5.72e-05,0.00537,0,0.000472
"9","Aug",0.00614,0.00207,5.1e-05,0.00481,0,0.000597
"10","Sep",0.00413,0.000192,2.74e-05,0.0058,0,0.00075
"11","Oct",0.00234,0,1.03e-05,0.00259,0,0.000187
"12","Nov",0.00141,0,4.82e-06,0.00529,0,0.000602
"13","Dec",0.000913,0,2.16e-06,0.00492,0,0.000411
