"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00382,2.51e-05,3.65e-05,0.00616,0,0.00117
"2","Jan",0.00106,0,2.75e-06,0.00654,0,0.00119
"3","Feb",0.00131,0,3.74e-06,0.00568,0,0.00105
"4","Mar",0.00202,0,7.39e-06,0.00843,0,0.00153
"5","Apr",0.00327,0.000936,1.64e-05,0.00515,0,0.000802
"6","May",0.00511,0.00234,3.72e-05,0.00543,0,0.00061
"7","Jun",0.00756,0.00399,7.26e-05,0.00661,0,0.00124
"8","Jul",0.00844,0.00414,9.22e-05,0.00785,0,0.00136
"9","Aug",0.0067,0.00229,6.24e-05,0.00591,0,0.00168
"10","Sep",0.00499,0.000425,4.13e-05,0.00737,0,0.00162
"11","Oct",0.00267,0,1.33e-05,0.00467,0,0.000995
"12","Nov",0.0016,0,6.09e-06,0.0049,0,0.00106
"13","Dec",0.00102,0,2.61e-06,0.00535,0,0.000911
