"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00377,3.05e-05,3.65e-05,0.00618,0,0.000841
"2","Jan",0.000981,0,2.44e-06,0.00667,0,0.000803
"3","Feb",0.00121,0,3.29e-06,0.00557,0,0.000692
"4","Mar",0.00196,0,7.06e-06,0.00793,0,0.000928
"5","Apr",0.0032,0.000926,1.58e-05,0.00539,0,0.000584
"6","May",0.00523,0.00246,3.95e-05,0.00564,0,0.000612
"7","Jun",0.00757,0.00407,7.37e-05,0.00638,0,0.000867
"8","Jul",0.00839,0.00427,8.98e-05,0.00668,0,0.000948
"9","Aug",0.00683,0.00244,6.41e-05,0.00569,0,0.000994
"10","Sep",0.00486,0.00038,3.95e-05,0.00816,0,0.00125
"11","Oct",0.00251,0,1.21e-05,0.00432,0,0.000623
"12","Nov",0.00144,0,5.08e-06,0.00614,0,0.00109
"13","Dec",0.000933,0,2.27e-06,0.00563,0,0.000692
