"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0037,3.3e-05,3.48e-05,0.00624,0,0.000924
"2","Jan",0.00096,0,2.28e-06,0.00681,0,0.00113
"3","Feb",0.0012,0,3.19e-06,0.00589,0,0.000794
"4","Mar",0.00187,0,6.6e-06,0.00869,0,0.00114
"5","Apr",0.00305,0.000927,1.4e-05,0.00545,0,0.00057
"6","May",0.00508,0.00237,3.7e-05,0.00562,0,0.000603
"7","Jun",0.00734,0.00408,6.78e-05,0.00579,0,0.000662
"8","Jul",0.00842,0.00424,9.01e-05,0.00621,0,0.000856
"9","Aug",0.00649,0.0023,5.74e-05,0.00697,0,0.00145
"10","Sep",0.0049,0.000507,3.92e-05,0.00763,0,0.00145
"11","Oct",0.00255,0,1.23e-05,0.00442,0,0.000707
"12","Nov",0.00148,0,5.16e-06,0.00538,0,0.000825
"13","Dec",0.000952,0,2.31e-06,0.00594,0,0.000883
