"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00341,3.62e-05,3.01e-05,0.00604,0,0.000641
"2","Jan",0.000808,0,1.67e-06,0.00662,0,0.000693
"3","Feb",0.00101,0,2.29e-06,0.0054,0,0.00047
"4","Mar",0.00171,0,5.51e-06,0.00708,0,0.000644
"5","Apr",0.00284,0.000881,1.24e-05,0.00674,0,0.000674
"6","May",0.0049,0.00237,3.42e-05,0.00564,0,0.000512
"7","Jun",0.00692,0.00397,5.94e-05,0.00578,0,0.000548
"8","Jul",0.00767,0.00401,7.39e-05,0.00609,0,0.000721
"9","Aug",0.00619,0.00236,5.21e-05,0.0054,0,0.000612
"10","Sep",0.00439,0.000379,3.23e-05,0.00783,0,0.00108
"11","Oct",0.00225,0,9.76e-06,0.00454,0,0.000538
"12","Nov",0.00122,0,3.77e-06,0.00626,0,0.00068
"13","Dec",0.000809,0,1.72e-06,0.00517,0,0.000517
