"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00352,2.54e-05,3.16e-05,0.00535,0,0.000525
"2","Jan",0.000865,0,1.88e-06,0.0054,0,0.000459
"3","Feb",0.00105,0,2.44e-06,0.00448,0,0.000368
"4","Mar",0.00182,1.14e-06,6.17e-06,0.0069,0,0.00057
"5","Apr",0.00297,0.00089,1.38e-05,0.00606,0,0.000578
"6","May",0.00498,0.00242,3.49e-05,0.00513,0,0.000359
"7","Jun",0.00713,0.00392,6.27e-05,0.00584,0,0.000591
"8","Jul",0.0077,0.00394,7.47e-05,0.00556,0,0.000556
"9","Aug",0.00652,0.00238,5.75e-05,0.00497,0,0.000535
"10","Sep",0.00452,0.000318,3.4e-05,0.00597,0,0.000702
"11","Oct",0.00236,0,1.06e-05,0.00335,0,0.000344
"12","Nov",0.0013,0,4.27e-06,0.00583,0,0.000788
"13","Dec",0.000836,0,1.84e-06,0.00469,0,0.000444
