"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00339,2.79e-05,2.93e-05,0.0056,0,0.000576
"2","Jan",0.000821,0,1.71e-06,0.00553,0,0.00048
"3","Feb",0.001,0,2.23e-06,0.00449,0,0.000302
"4","Mar",0.00173,1.67e-07,5.64e-06,0.00661,0,0.000518
"5","Apr",0.00285,0.000869,1.26e-05,0.00659,0,0.000654
"6","May",0.00485,0.00233,3.32e-05,0.00554,0,0.000469
"7","Jun",0.0069,0.00385,5.83e-05,0.00614,0,0.000708
"8","Jul",0.00744,0.00386,6.93e-05,0.00575,0,0.000684
"9","Aug",0.00624,0.00233,5.28e-05,0.00517,0,0.000537
"10","Sep",0.00435,0.000316,3.15e-05,0.00642,0,0.000818
"11","Oct",0.00227,0,9.87e-06,0.00388,0,0.000454
"12","Nov",0.00124,0,3.88e-06,0.00651,0,0.00086
"13","Dec",0.000804,0,1.7e-06,0.00458,0,0.000419
