"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00367,3.13e-05,3.29e-05,0.00643,0,0.00111
"2","Jan",0.00102,0,2.43e-06,0.00699,0,0.00128
"3","Feb",0.00123,0,3.16e-06,0.0064,0,0.00117
"4","Mar",0.00185,0,6.01e-06,0.00933,0,0.00163
"5","Apr",0.00296,0.000907,1.29e-05,0.00543,0,0.000696
"6","May",0.00476,0.00225,3.16e-05,0.0053,0,0.00048
"7","Jun",0.00704,0.0039,6.16e-05,0.00662,0,0.00101
"8","Jul",0.00812,0.00409,8.4e-05,0.00782,0,0.00118
"9","Aug",0.00658,0.00237,5.88e-05,0.00628,0,0.00187
"10","Sep",0.00498,0.000484,4e-05,0.00724,0,0.00137
"11","Oct",0.00268,0,1.32e-05,0.00478,0,0.000826
"12","Nov",0.00159,0,5.77e-06,0.00529,0,0.00101
"13","Dec",0.00102,0,2.52e-06,0.00569,0,0.000811
