"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00321,2.76e-05,2.4e-05,0.0052,0,0.000432
"2","Jan",0.000929,0,2.13e-06,0.00589,0,0.000592
"3","Feb",0.00116,0,2.96e-06,0.00488,0,0.000309
"4","Mar",0.00184,1.8e-06,6.25e-06,0.00695,0,0.000536
"5","Apr",0.00293,0.000725,1.38e-05,0.00532,0,0.000474
"6","May",0.0045,0.00191,2.79e-05,0.0059,0,0.000457
"7","Jun",0.00574,0.00276,4.09e-05,0.00692,0,0.000696
"8","Jul",0.00664,0.003,5.38e-05,0.0052,0,0.000336
"9","Aug",0.00596,0.00184,4.85e-05,0.00461,0,0.000426
"10","Sep",0.00392,0.000145,2.45e-05,0.00505,0,0.000519
"11","Oct",0.00233,0,1.01e-05,0.00241,0,0.000125
"12","Nov",0.00142,0,4.76e-06,0.00483,0,0.000439
"13","Dec",0.00103,0,2.76e-06,0.00446,0,0.000261
