"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00298,1.19e-05,2.14e-05,0.00656,0,0.000618
"2","Jan",0.000866,0,1.95e-06,0.00632,0,0.00043
"3","Feb",0.001,0,2.29e-06,0.00702,0,0.000645
"4","Mar",0.00164,1.97e-05,5.06e-06,0.00799,0,0.000605
"5","Apr",0.00268,0.000756,1.15e-05,0.0067,0,0.000573
"6","May",0.00411,0.00195,2.32e-05,0.00771,0,0.000847
"7","Jun",0.00603,0.00321,4.45e-05,0.00671,0,0.000748
"8","Jul",0.00607,0.00299,4.52e-05,0.00826,0,0.00101
"9","Aug",0.00549,0.0019,4.01e-05,0.00654,0,0.000746
"10","Sep",0.00372,0.000207,2.22e-05,0.00597,0,0.000657
"11","Oct",0.00209,0,8.32e-06,0.00369,0,0.000254
"12","Nov",0.0012,0,3.66e-06,0.0056,0,0.000422
"13","Dec",0.000763,0,1.54e-06,0.00614,0,0.000459
