"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00359,3.28e-05,3.34e-05,0.00632,0,0.000747
"2","Jan",0.000896,0,2.06e-06,0.0067,0,0.000791
"3","Feb",0.00111,0,2.75e-06,0.00547,0,0.00049
"4","Mar",0.00183,0,6.27e-06,0.00791,0,0.000804
"5","Apr",0.00301,0.000908,1.4e-05,0.00611,0,0.000615
"6","May",0.00508,0.00243,3.72e-05,0.00608,0,0.000514
"7","Jun",0.00727,0.00395,6.71e-05,0.00632,0,0.000789
"8","Jul",0.00802,0.00404,8.18e-05,0.00657,0,0.000843
"9","Aug",0.00653,0.00236,5.86e-05,0.00557,0,0.000672
"10","Sep",0.00464,0.000373,3.61e-05,0.00837,0,0.00118
"11","Oct",0.00238,0,1.1e-05,0.00431,0,0.000576
"12","Nov",0.00133,0,4.38e-06,0.00636,0,0.000926
"13","Dec",0.000866,0,1.96e-06,0.00604,0,0.000746
