"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00397,2.47e-05,3.8e-05,0.00677,0,0.00126
"2","Jan",0.00118,0,3.31e-06,0.00698,0,0.00101
"3","Feb",0.00144,0,4.43e-06,0.00522,0,0.000626
"4","Mar",0.00216,0,8.29e-06,0.00819,0,0.00124
"5","Apr",0.00343,0.00099,1.77e-05,0.00597,0,0.000965
"6","May",0.0052,0.00225,3.89e-05,0.00582,0,0.000783
"7","Jun",0.00777,0.00412,7.66e-05,0.00597,0,0.000895
"8","Jul",0.00852,0.00408,9.38e-05,0.0102,0,0.00317
"9","Aug",0.00677,0.00225,6.38e-05,0.00746,0,0.00135
"10","Sep",0.00521,0.000467,4.36e-05,0.00892,0,0.0019
"11","Oct",0.00288,0,1.53e-05,0.0057,0,0.00157
"12","Nov",0.00179,0,7.4e-06,0.00548,0,0.000943
"13","Dec",0.00113,0,3.16e-06,0.00511,0,0.000633
