"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00389,1.86e-05,3.79e-05,0.00628,0,0.000834
"2","Jan",0.00108,0,2.93e-06,0.00683,0,0.00083
"3","Feb",0.0013,0,3.72e-06,0.00586,0,0.000638
"4","Mar",0.00212,2.58e-06,8.17e-06,0.00835,0,0.00106
"5","Apr",0.0034,0.000985,1.8e-05,0.00554,0,0.000703
"6","May",0.00525,0.00246,3.88e-05,0.00543,0,0.000502
"7","Jun",0.0079,0.00418,7.95e-05,0.00611,0,0.00076
"8","Jul",0.00835,0.00388,8.99e-05,0.0081,0,0.00124
"9","Aug",0.00698,0.00232,6.83e-05,0.00534,0,0.000727
"10","Sep",0.00491,0.000331,4e-05,0.00772,0,0.00132
"11","Oct",0.00263,0,1.31e-05,0.00478,0,0.000688
"12","Nov",0.00158,0,6.11e-06,0.00556,0,0.000856
"13","Dec",0.000981,0,2.49e-06,0.00568,0,0.000662
