"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,3.77e-05,3.52e-05,0.00636,0,0.000856
"2","Jan",0.000907,0,2.07e-06,0.00669,0,0.000763
"3","Feb",0.00115,0,2.96e-06,0.00541,0,0.000579
"4","Mar",0.00184,0,6.45e-06,0.00874,0,0.00108
"5","Apr",0.00304,0.00093,1.41e-05,0.00571,0,0.000565
"6","May",0.00517,0.00245,3.86e-05,0.00614,0,0.000575
"7","Jun",0.00733,0.00404,6.87e-05,0.00493,0,0.000467
"8","Jul",0.00841,0.00431,9.07e-05,0.00669,0,0.00092
"9","Aug",0.00661,0.00244,5.98e-05,0.00609,0,0.00108
"10","Sep",0.0048,0.000461,3.85e-05,0.00867,0,0.00174
"11","Oct",0.00244,0,1.15e-05,0.0052,0,0.000747
"12","Nov",0.00136,0,4.44e-06,0.00558,0,0.000749
"13","Dec",0.000893,0,2.07e-06,0.00637,0,0.00097
