"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00392,2.74e-05,3.74e-05,0.00671,0,0.00128
"2","Jan",0.00114,0,3.1e-06,0.00717,0,0.00104
"3","Feb",0.00139,0,4.17e-06,0.00552,0,0.00078
"4","Mar",0.0021,0,7.84e-06,0.00872,0,0.00155
"5","Apr",0.00337,0.000993,1.7e-05,0.00581,0,0.000951
"6","May",0.00515,0.00227,3.79e-05,0.00589,0,0.000806
"7","Jun",0.00768,0.00406,7.53e-05,0.00587,0,0.000877
"8","Jul",0.00852,0.0041,9.34e-05,0.00997,0,0.00303
"9","Aug",0.00673,0.00226,6.3e-05,0.00687,0,0.00139
"10","Sep",0.00515,0.000467,4.29e-05,0.00841,0,0.00156
"11","Oct",0.00283,0,1.48e-05,0.0056,0,0.00168
"12","Nov",0.00174,0,7.02e-06,0.00532,0,0.000845
"13","Dec",0.00109,0,3e-06,0.0052,0,0.000696
