"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00393,2.02e-05,3.88e-05,0.0063,0,0.00106
"2","Jan",0.0011,0,3.01e-06,0.0068,0,0.000948
"3","Feb",0.00133,0,3.96e-06,0.00559,0,0.000638
"4","Mar",0.00213,0,8.26e-06,0.0086,0,0.00145
"5","Apr",0.00346,0.000995,1.85e-05,0.00584,0,0.0011
"6","May",0.00529,0.00238,4.01e-05,0.00557,0,0.000716
"7","Jun",0.00796,0.00419,8.18e-05,0.00584,0,0.00103
"8","Jul",0.00851,0.0041,9.32e-05,0.00831,0,0.0017
"9","Aug",0.00695,0.00233,6.8e-05,0.00554,0,0.000975
"10","Sep",0.00497,0.000373,4.11e-05,0.00786,0,0.00146
"11","Oct",0.00267,0,1.33e-05,0.00465,0,0.000843
"12","Nov",0.00161,0,6.29e-06,0.00531,0,0.000943
"13","Dec",0.001,0,2.61e-06,0.0056,0,0.000856
