"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00391,2.51e-05,3.82e-05,0.00622,0,0.0011
"2","Jan",0.00108,0,2.92e-06,0.0066,0,0.000951
"3","Feb",0.00134,0,4e-06,0.00576,0,0.000828
"4","Mar",0.0021,0,8.05e-06,0.00865,0,0.0016
"5","Apr",0.00342,0.000977,1.82e-05,0.00546,0,0.000976
"6","May",0.00528,0.00241,3.98e-05,0.00519,0,0.000642
"7","Jun",0.00783,0.00419,7.84e-05,0.00666,0,0.00151
"8","Jul",0.00856,0.00414,9.48e-05,0.00818,0,0.00155
"9","Aug",0.00683,0.00229,6.51e-05,0.00557,0,0.00112
"10","Sep",0.00499,0.000406,4.16e-05,0.0076,0,0.00129
"11","Oct",0.00267,0,1.34e-05,0.00444,0,0.000803
"12","Nov",0.00161,0,6.21e-06,0.00502,0,0.0011
"13","Dec",0.00101,0,2.63e-06,0.00541,0,0.000852
