"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0037,3.73e-05,3.57e-05,0.00629,0,0.000811
"2","Jan",0.000919,0,2.12e-06,0.00665,0,0.000792
"3","Feb",0.00117,0,3.04e-06,0.00544,0,0.000563
"4","Mar",0.00185,0,6.57e-06,0.00879,0,0.00104
"5","Apr",0.00307,0.000941,1.42e-05,0.00553,0,0.000517
"6","May",0.00521,0.00244,3.9e-05,0.006,0,0.000575
"7","Jun",0.00737,0.00402,6.94e-05,0.00502,0,0.000498
"8","Jul",0.00852,0.00441,9.29e-05,0.00638,0,0.000758
"9","Aug",0.00659,0.00237,5.97e-05,0.00624,0,0.000926
"10","Sep",0.00484,0.000481,3.91e-05,0.00861,0,0.0019
"11","Oct",0.00246,0,1.17e-05,0.00471,0,0.000545
"12","Nov",0.00138,0,4.59e-06,0.00536,0,0.000645
"13","Dec",0.000908,0,2.13e-06,0.00659,0,0.000935
