"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00388,1.35e-05,3.72e-05,0.00638,0,0.000841
"2","Jan",0.0011,0,3.03e-06,0.00702,0,0.000904
"3","Feb",0.00132,0,3.85e-06,0.0059,0,0.000598
"4","Mar",0.00215,1.98e-05,8.34e-06,0.00811,0,0.000992
"5","Apr",0.0034,0.00101,1.79e-05,0.00559,0,0.00071
"6","May",0.00523,0.00244,3.77e-05,0.00593,0,0.000579
"7","Jun",0.00784,0.00405,7.81e-05,0.00656,0,0.000719
"8","Jul",0.00815,0.00389,8.47e-05,0.00785,0,0.0011
"9","Aug",0.00706,0.00227,7e-05,0.0051,0,0.000668
"10","Sep",0.0049,0.00028,3.92e-05,0.00867,0,0.00158
"11","Oct",0.00266,0,1.33e-05,0.00433,0,0.000576
"12","Nov",0.00161,0,6.36e-06,0.00591,0,0.000991
"13","Dec",0.000992,0,2.55e-06,0.00561,0,0.000661
