"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00378,2.71e-05,3.66e-05,0.00589,0,0.000912
"2","Jan",0.000986,0,2.47e-06,0.00638,0,0.000796
"3","Feb",0.00121,0,3.3e-06,0.00521,0,0.000655
"4","Mar",0.00197,0,7.19e-06,0.0073,0,0.000875
"5","Apr",0.00321,0.000934,1.6e-05,0.00511,0,0.000639
"6","May",0.00524,0.00244,3.97e-05,0.00527,0,0.000634
"7","Jun",0.0076,0.00405,7.45e-05,0.00646,0,0.00105
"8","Jul",0.00835,0.00428,8.92e-05,0.00664,0,0.00123
"9","Aug",0.00685,0.00243,6.48e-05,0.00506,0,0.00102
"10","Sep",0.00484,0.000358,3.96e-05,0.00801,0,0.00147
"11","Oct",0.00252,0,1.23e-05,0.00395,0,0.000643
"12","Nov",0.00145,0,5.13e-06,0.00597,0,0.00116
"13","Dec",0.000933,0,2.29e-06,0.00536,0,0.000754
