"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0034,2.42e-05,2.87e-05,0.00507,0,0.000441
"2","Jan",0.000888,0,2.01e-06,0.00497,0,0.000316
"3","Feb",0.00107,0,2.59e-06,0.00493,0,0.000377
"4","Mar",0.0018,2.35e-05,6.1e-06,0.00648,0,0.000419
"5","Apr",0.00296,0.000868,1.39e-05,0.00579,0,0.000549
"6","May",0.00478,0.00232,3.15e-05,0.00549,0,0.000442
"7","Jun",0.00687,0.00376,5.8e-05,0.00543,0,0.000548
"8","Jul",0.00718,0.00368,6.44e-05,0.00588,0,0.000573
"9","Aug",0.00628,0.00231,5.31e-05,0.00526,0,0.000601
"10","Sep",0.0043,0.000271,3.02e-05,0.00488,0,0.000585
"11","Oct",0.00234,0,1.04e-05,0.00266,0,0.000184
"12","Nov",0.00131,0,4.39e-06,0.00482,0,0.000379
"13","Dec",0.000833,0,1.83e-06,0.00419,0,0.000309
