"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00375,3.17e-05,3.62e-05,0.00637,0,0.00104
"2","Jan",0.000973,0,2.4e-06,0.0068,0,0.000921
"3","Feb",0.00121,0,3.25e-06,0.00574,0,0.000855
"4","Mar",0.00194,0,6.95e-06,0.00811,0,0.00107
"5","Apr",0.00317,0.000929,1.56e-05,0.00556,0,0.000685
"6","May",0.00521,0.00241,3.92e-05,0.00596,0,0.000779
"7","Jun",0.00752,0.004,7.33e-05,0.00624,0,0.000991
"8","Jul",0.00837,0.00427,8.93e-05,0.00663,0,0.00114
"9","Aug",0.00679,0.00241,6.34e-05,0.00614,0,0.00143
"10","Sep",0.00484,0.000387,3.93e-05,0.00863,0,0.00168
"11","Oct",0.0025,0,1.2e-05,0.00455,0,0.000788
"12","Nov",0.00143,0,5e-06,0.00629,0,0.00134
"13","Dec",0.000927,0,2.24e-06,0.00571,0,0.000813
